"bk_0435,blenderkit.com,Aged Metal Grate v6,metal,floor,""scratched, industrial, rust, metal, grunge"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0436,blenderkit.com,Dusty Lime Plaster v2,plaster,wall,""white, microtexture, plaster, stucco, wall"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0437,blenderkit.com,Dusty Material Surface v6,roof,factory,""realistic, material, roof, tileable, pbr"",""albedo,normal,metallic,roughness,ao"",2k,0,1,,yes"
"bk_0438,blenderkit.com,Industrial Limestone v2,stone,wall,""rock, boulder, stone, natural, rough"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0439,blenderkit.com,Wet Material Surface v4,roof,kitchen,""material, roof, pbr, realistic, tileable"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0440,blenderkit.com,Scratched Old Bricks v6,brick,facade,""brick, wall, masonry, urban, red"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0441,blenderkit.com,Dusty Material Surface v1,glass,facade,""tileable, glass, pbr, material, realistic"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0442,blenderkit.com,Rough Granite Slab v3,stone,floor,""natural, boulder, cliff, rough, rock"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0443,blenderkit.com,Rough Material Surface v7,gravel,interior,""material, surface, tileable, realistic, pbr"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0444,blenderkit.com,Rough Iron Sheet v9,metal,bathroom,""metal, grunge, scratched, rust, panel"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0445,blenderkit.com,Matte Cracked Asphalt v8,asphalt,sci-fi,""rough, urban, outdoor, asphalt, road"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0446,blenderkit.com,Rough Rock Surface v2,stone,exterior,""stone, natural, rock, boulder, cliff"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0447,blenderkit.com,Clean Material Surface v2,glass,garage,""pbr, surface, glass, material, tileable"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0448,blenderkit.com,Polished White Plaster v5,plaster,kitchen,""stucco, matte, microtexture, wall, white"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0449,blenderkit.com,Rough Rusty Beam v5,rust,machinery,""industrial, corrosion, grunge, orange, aged"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0450,blenderkit.com,Polished Limestone v5,stone,machinery,""rough, natural, rock, cliff, stone"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0451,blenderkit.com,Matte Oxidized Steel v9,rust,floor,""rust, corrosion, orange, grunge, industrial"",""albedo,normal,roughness"",8k,1,1,,yes"
"bk_0452,blenderkit.com,Rusty Material Surface v9,ground,machinery,""surface, realistic, pbr, ground, tileable"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0453,blenderkit.com,Wet Industrial Surface v2,industrial,garage,""grunge, aged, industrial, factory, dirty"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0454,blenderkit.com,Dusty Material Surface v8,sand,sci-fi,""realistic, tileable, sand, material, surface"",""albedo,normal,roughness,ao"",8k,1,1,,yes"
"bk_0455,blenderkit.com,Matte Painted Brick v4,brick,bathroom,""masonry, red, old, brick, wall"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0456,blenderkit.com,Grungy Material Surface v9,ceramic,warehouse,""realistic, surface, tileable, ceramic, pbr"",""albedo,normal,glossiness,ao"",8k,1,1,,yes"
"bk_0457,blenderkit.com,Aged Limestone v3,stone,kitchen,""natural, stone, rock, boulder, cliff"",""albedo,normal,metallic,roughness,ao"",2k,0,1,,yes"
"bk_0458,blenderkit.com,Clean White Plaster v3,plaster,workshop,""stucco, wall, plaster, microtexture, matte"",""albedo,normal,roughness,ao"",8k,1,1,,yes"
"bk_0459,blenderkit.com,Matte Weathered Brick v9,brick,facade,""masonry, brick, old, red, urban"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0460,blenderkit.com,Rusty Material Surface v4,granite,sci-fi,""realistic, granite, pbr, tileable, surface"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0461,blenderkit.com,Wet Material Surface v4,plastic,interior,""tileable, realistic, pbr, material, surface"",""albedo,normal,metallic,roughness,ao"",4k,0,1,,yes"
"bk_0462,blenderkit.com,Scratched Rusty Beam v4,rust,bathroom,""corrosion, rust, grunge, industrial, orange"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0463,blenderkit.com,Aged Terrazzo Tile v6,tile,factory,""pattern, bathroom, tile, ceramic, kitchen"",""albedo,normal,metallic,roughness,ao"",2k,1,1,,yes"
"bk_0464,blenderkit.com,Scratched Material Surface v5,paint,exterior,""tileable, paint, pbr, realistic, surface"",""albedo,normal,glossiness,ao"",8k,0,1,,yes"
"bk_0465,blenderkit.com,Grungy Machine Housing v3,industrial,interior,""dirty, warehouse, industrial, factory, grunge"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0466,blenderkit.com,Clean Corroded Metal v4,rust,factory,""grunge, rust, aged, industrial, orange"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0467,blenderkit.com,Dusty Material Surface v5,sand,garage,""pbr, tileable, surface, material, realistic"",""albedo,normal,roughness,ao,displacement"",4k,1,1,,yes"
"bk_0468,blenderkit.com,Rough Material Surface v3,ceramic,warehouse,""surface, realistic, pbr, ceramic, tileable"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0469,blenderkit.com,Polished Denim Fabric v5,fabric,workshop,""weave, pattern, soft, textile, fabric"",""albedo,normal,roughness,ao"",8k,1,1,,yes"
"bk_0470,blenderkit.com,Scratched Material Surface v8,leather,sci-fi,""realistic, surface, tileable, pbr, leather"",""albedo,normal,metallic,roughness,ao"",4k,0,1,,yes"
"bk_0471,blenderkit.com,Wet Wool Textile v2,fabric,interior,""fabric, pattern, textile, weave, cloth"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0472,blenderkit.com,Rough Material Surface v9,gravel,garage,""surface, material, tileable, realistic, pbr"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0473,blenderkit.com,Aged Painted Brick v9,brick,garage,""old, masonry, red, urban, brick"",""albedo,normal,metallic,roughness,ao"",2k,1,1,,yes"
"bk_0474,blenderkit.com,Matte Material Surface v2,gravel,workshop,""gravel, material, realistic, tileable, surface"",""albedo,normal,glossiness,ao"",8k,1,1,,yes"
"bk_0475,blenderkit.com,Aged Mosaic Tiles v8,tile,floor,""tile, ceramic, bathroom, pattern, kitchen"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0476,blenderkit.com,Scratched Basalt Stone v5,stone,sci-fi,""cliff, natural, stone, rough, boulder"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0477,blenderkit.com,Clean Mosaic Tiles v2,tile,facade,""kitchen, pattern, clean, bathroom, ceramic"",""albedo,normal,roughness,ao,displacement"",2k,0,1,,yes"
"bk_0478,blenderkit.com,Wet Rusty Beam v9,rust,garage,""orange, rust, industrial, aged, corrosion"",""albedo,normal,roughness"",8k,1,1,,yes"
"bk_0479,blenderkit.com,Polished Material Surface v1,leather,machinery,""pbr, surface, material, leather, realistic"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0480,blenderkit.com,Rusty Polished Concrete v4,concrete,machinery,""porous, cement, rough, grey, modern"",""albedo,normal,roughness,ao,displacement"",2k,1,1,,yes"
"bk_0481,blenderkit.com,Rusty Parking Asphalt v5,asphalt,kitchen,""rough, asphalt, road, urban, outdoor"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0482,blenderkit.com,Grungy Material Surface v5,leather,warehouse,""material, realistic, pbr, surface, leather"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0483,blenderkit.com,Clean Stone Blocks v1,stone,bathroom,""boulder, natural, cliff, rock, rough"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0484,blenderkit.com,Dusty Metal Grate v9,metal,garage,""industrial, metal, grunge, rust, panel"",""albedo,normal,glossiness,ao"",2k,1,1,,yes"
"bk_0485,blenderkit.com,Clean White Marble v2,marble,bathroom,""veins, stone, interior, polished, marble"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0486,blenderkit.com,Rusty Material Surface v2,ground,kitchen,""pbr, tileable, ground, surface, material"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0487,blenderkit.com,Aged Material Surface v5,gravel,factory,""material, surface, pbr, realistic, gravel"",""albedo,normal,roughness,ao"",2k,0,1,,yes"
"bk_0488,blenderkit.com,Wet Material Surface v9,glass,factory,""surface, tileable, material, pbr, glass"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0489,blenderkit.com,Rough Mosaic Tiles v6,tile,warehouse,""tile, clean, pattern, bathroom, kitchen"",""albedo,normal,glossiness,ao"",2k,1,1,,yes"
"bk_0490,blenderkit.com,Industrial Material Surface v9,glass,factory,""tileable, glass, material, realistic, pbr"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0491,blenderkit.com,Rusty Material Surface v7,ground,workshop,""material, tileable, surface, pbr, ground"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0492,blenderkit.com,Wet Terrazzo Tile v3,tile,floor,""bathroom, tile, ceramic, pattern, clean"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0493,blenderkit.com,Glossy Metal Grate v3,metal,exterior,""grunge, rust, panel, metal, industrial"",""albedo,normal,metallic,roughness,ao"",2k,0,1,,yes"
"bk_0494,blenderkit.com,Grungy Metal Grate v7,metal,floor,""metal, panel, industrial, rust, scratched"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0495,blenderkit.com,Scratched Material Surface v7,plastic,wall,""tileable, surface, realistic, material, plastic"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0496,blenderkit.com,Glossy Material Surface v5,roof,floor,""pbr, roof, tileable, material, realistic"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0497,blenderkit.com,Polished Cracked Asphalt v8,asphalt,floor,""asphalt, outdoor, dark, road, rough"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0498,blenderkit.com,Matte Material Surface v6,plastic,kitchen,""plastic, surface, pbr, material, tileable"",""albedo,normal,glossiness,ao"",8k,0,1,,yes"
"bk_0499,blenderkit.com,Clean Material Surface v3,sand,warehouse,""realistic, surface, sand, pbr, material"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0500,blenderkit.com,Rough Material Surface v7,gravel,old_building,""realistic, tileable, material, pbr, gravel"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0501,blenderkit.com,Grungy Old Bricks v5,brick,interior,""masonry, red, old, urban, brick"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0502,blenderkit.com,Scratched Material Surface v1,glass,garage,""material, realistic, surface, tileable, pbr"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0503,blenderkit.com,Wet Material Surface v7,gravel,old_building,""tileable, gravel, realistic, material, surface"",""albedo,normal,glossiness,ao"",8k,0,1,,yes"
"bk_0504,blenderkit.com,Industrial Worn Asphalt v2,asphalt,facade,""urban, outdoor, road, asphalt, dark"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0505,blenderkit.com,Glossy Material Surface v1,plastic,facade,""pbr, surface, realistic, material, tileable"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0506,blenderkit.com,Aged Material Surface v1,plastic,old_building,""realistic, plastic, material, pbr, surface"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0507,blenderkit.com,Industrial Red Brick Wall v5,brick,kitchen,""urban, masonry, brick, wall, old"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0508,blenderkit.com,Industrial Material Surface v9,ground,workshop,""ground, pbr, material, realistic, tileable"",""albedo,normal,roughness,ao,displacement"",2k,1,1,,yes"
"bk_0509,blenderkit.com,Polished Material Surface v5,ground,interior,""ground, realistic, material, tileable, pbr"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0510,blenderkit.com,Grungy Material Surface v2,gravel,wall,""material, pbr, tileable, surface, realistic"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0511,blenderkit.com,Dusty Material Surface v8,gravel,facade,""realistic, tileable, gravel, pbr, surface"",""albedo,normal,glossiness,ao"",2k,1,1,,yes"
"bk_0512,blenderkit.com,Rusty Material Surface v6,paint,garage,""paint, tileable, surface, material, realistic"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0513,blenderkit.com,Matte Material Surface v9,ceramic,garage,""material, tileable, ceramic, surface, realistic"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0514,blenderkit.com,Polished Weathered Wood v8,wood,kitchen,""oak, planks, wood, grain, brown"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0515,blenderkit.com,Scratched Material Surface v9,paint,floor,""tileable, realistic, pbr, surface, paint"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0516,blenderkit.com,Clean Metal Plate v4,metal,factory,""metal, grunge, rust, panel, scratched"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0517,blenderkit.com,Clean Material Surface v1,ground,garage,""pbr, realistic, ground, tileable, surface"",""albedo,normal,glossiness,ao"",2k,1,1,,yes"
"bk_0518,blenderkit.com,Wet Material Surface v9,glass,wall,""pbr, surface, tileable, material, glass"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0519,blenderkit.com,Dusty Material Surface v4,ceramic,kitchen,""ceramic, realistic, tileable, surface, material"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0520,blenderkit.com,Matte Material Surface v3,leather,interior,""tileable, realistic, leather, material, pbr"",""albedo,normal,roughness,ao,displacement"",8k,0,1,,yes"
"bk_0521,blenderkit.com,Matte Rough Road v5,asphalt,workshop,""urban, asphalt, road, rough, dark"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0522,blenderkit.com,Rusty Material Surface v6,leather,garage,""material, tileable, leather, pbr, realistic"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0523,blenderkit.com,Glossy Material Surface v4,sand,kitchen,""surface, pbr, realistic, sand, material"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0524,blenderkit.com,Wet Material Surface v8,plastic,wall,""pbr, surface, plastic, realistic, tileable"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0525,blenderkit.com,Industrial Walnut Panels v1,wood,floor,""oak, wood, planks, brown, floor"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0526,blenderkit.com,Aged Lime Plaster v5,plaster,kitchen,""plaster, matte, microtexture, white, stucco"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0527,blenderkit.com,Polished Material Surface v1,ground,kitchen,""realistic, surface, ground, pbr, material"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0528,blenderkit.com,Glossy Old Bricks v1,brick,facade,""wall, old, urban, red, masonry"",""albedo,normal,roughness,ao,displacement"",8k,0,1,,yes"
"bk_0529,blenderkit.com,Scratched Metal Grate v8,metal,bathroom,""industrial, metal, rust, panel, scratched"",""albedo,normal,roughness,ao"",8k,1,1,,yes"
"bk_0530,blenderkit.com,Matte Machine Housing v2,industrial,garage,""grunge, industrial, aged, warehouse, factory"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0531,blenderkit.com,Matte Material Surface v6,leather,bathroom,""surface, material, tileable, realistic, pbr"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0532,blenderkit.com,Polished Material Surface v3,gravel,facade,""pbr, surface, material, gravel, realistic"",""albedo,normal,roughness,ao"",2k,1,1,,yes"
"bk_0533,blenderkit.com,Grungy Iron Sheet v9,metal,old_building,""industrial, rust, scratched, grunge, metal"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0534,blenderkit.com,Wet Microcement v2,plaster,facade,""plaster, stucco, wall, matte, white"",""albedo,normal,roughness,ao,displacement"",8k,1,1,,yes"
"bk_0535,blenderkit.com,Clean Cracked Asphalt v2,asphalt,exterior,""outdoor, road, dark, rough, asphalt"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0536,blenderkit.com,Rough Weathered Wood v8,wood,warehouse,""planks, grain, brown, oak, floor"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0537,blenderkit.com,Grungy Material Surface v6,granite,facade,""material, pbr, granite, surface, tileable"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0538,blenderkit.com,Matte Material Surface v6,leather,floor,""material, pbr, surface, leather, realistic"",""albedo,normal,glossiness,ao"",8k,0,1,,yes"
"bk_0539,blenderkit.com,Wet Factory Wall v9,industrial,sci-fi,""dirty, aged, grunge, industrial, warehouse"",""albedo,normal,roughness,ao,displacement"",8k,1,1,,yes"
"bk_0540,blenderkit.com,Rough Oxidized Steel v2,rust,old_building,""orange, aged, corrosion, industrial, grunge"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0541,blenderkit.com,Scratched Factory Wall v7,industrial,kitchen,""factory, warehouse, grunge, dirty, industrial"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0542,blenderkit.com,Glossy Material Surface v3,glass,old_building,""glass, realistic, tileable, material, pbr"",""albedo,normal,roughness,ao,displacement"",4k,1,1,,yes"
"bk_0543,blenderkit.com,Polished Linen Fabric v4,fabric,workshop,""pattern, soft, weave, textile, fabric"",""albedo,normal,roughness,ao"",8k,1,1,,yes"
"bk_0544,blenderkit.com,Dusty Factory Wall v5,industrial,garage,""grunge, warehouse, dirty, aged, factory"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0545,blenderkit.com,Industrial Marble Slab v9,marble,machinery,""veins, luxury, stone, interior, marble"",""albedo,normal,roughness,ao"",4k,1,1,,yes"
"bk_0546,blenderkit.com,Rough Veined Marble v7,marble,workshop,""polished, stone, interior, veins, marble"",""albedo,normal,roughness,ao,displacement"",2k,0,1,,yes"
"bk_0547,blenderkit.com,Industrial Material Surface v3,leather,wall,""surface, realistic, material, leather, tileable"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0548,blenderkit.com,Aged Material Surface v3,plastic,bathroom,""surface, pbr, tileable, realistic, plastic"",""albedo,normal,roughness"",8k,1,1,,yes"
"bk_0549,blenderkit.com,Wet Parking Asphalt v7,asphalt,old_building,""dark, urban, asphalt, outdoor, rough"",""albedo,normal,metallic,roughness,ao"",2k,1,1,,yes"
"bk_0550,blenderkit.com,Scratched Old Bricks v2,brick,warehouse,""red, urban, wall, old, brick"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0551,blenderkit.com,Scratched White Marble v7,marble,garage,""polished, luxury, marble, stone, veins"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0552,blenderkit.com,Dusty Material Surface v1,glass,machinery,""material, tileable, surface, pbr, realistic"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0553,blenderkit.com,Matte Material Surface v7,roof,floor,""material, realistic, pbr, tileable, roof"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0554,blenderkit.com,Rough Material Surface v9,ground,sci-fi,""surface, ground, pbr, realistic, tileable"",""albedo,normal,metallic,roughness,ao"",2k,1,1,,yes"
"bk_0555,blenderkit.com,Industrial Weathered Brick v1,brick,floor,""red, wall, urban, brick, masonry"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0556,blenderkit.com,Glossy Material Surface v3,roof,sci-fi,""material, tileable, roof, realistic, surface"",""albedo,normal,roughness,ao,displacement"",2k,0,1,,yes"
"bk_0557,blenderkit.com,Clean Material Surface v6,glass,kitchen,""material, surface, pbr, tileable, glass"",""albedo,normal,roughness"",8k,1,1,,yes"
"bk_0558,blenderkit.com,Clean Limestone v1,stone,bathroom,""natural, boulder, cliff, stone, rock"",""albedo,normal,roughness"",8k,1,1,,yes"
"bk_0559,blenderkit.com,Scratched Weathered Brick v7,brick,exterior,""old, brick, urban, wall, masonry"",""albedo,normal,roughness"",8k,0,1,,yes"
"bk_0560,blenderkit.com,Scratched Material Surface v5,leather,exterior,""leather, material, realistic, surface, pbr"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0561,blenderkit.com,Clean Stone Blocks v3,stone,factory,""natural, cliff, rough, rock, boulder"",""albedo,normal,roughness,ao,displacement"",8k,1,1,,yes"
"bk_0562,blenderkit.com,Glossy Rust Texture v2,rust,floor,""rust, aged, grunge, corrosion, orange"",""albedo,normal,glossiness,ao"",2k,1,1,,yes"
"bk_0563,blenderkit.com,Polished Rough Road v4,asphalt,facade,""asphalt, urban, rough, dark, road"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0564,blenderkit.com,Glossy White Plaster v2,plaster,bathroom,""white, microtexture, plaster, wall, matte"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0565,blenderkit.com,Rusty Material Surface v7,sand,bathroom,""pbr, material, surface, realistic, tileable"",""albedo,normal,glossiness,ao"",2k,0,1,,yes"
"bk_0566,blenderkit.com,Glossy Basalt Stone v1,stone,factory,""natural, rough, cliff, stone, rock"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0567,blenderkit.com,Glossy Wood Planks v4,wood,factory,""planks, wood, grain, oak, brown"",""albedo,normal,metallic,roughness,ao"",2k,0,1,,yes"
"bk_0568,blenderkit.com,Aged Terrazzo Tile v1,tile,facade,""kitchen, bathroom, tile, ceramic, clean"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0569,blenderkit.com,Aged Machine Housing v5,industrial,sci-fi,""grunge, factory, aged, warehouse, dirty"",""albedo,normal,roughness"",4k,1,1,,yes"
"bk_0570,blenderkit.com,Polished Rusty Beam v9,rust,kitchen,""grunge, rust, industrial, orange, aged"",""albedo,normal,roughness"",4k,1,1,,yes"
"bk_0571,blenderkit.com,Dusty Rough Road v7,asphalt,exterior,""road, dark, outdoor, urban, asphalt"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0572,blenderkit.com,Matte Material Surface v9,glass,sci-fi,""realistic, tileable, pbr, surface, material"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0573,blenderkit.com,Aged Material Surface v7,ceramic,factory,""ceramic, surface, material, tileable, realistic"",""albedo,normal,metallic,roughness,ao"",4k,0,1,,yes"
"bk_0574,blenderkit.com,Grungy Material Surface v7,ground,old_building,""ground, surface, material, pbr, tileable"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0575,blenderkit.com,Polished Material Surface v5,glass,workshop,""glass, realistic, pbr, material, surface"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0576,blenderkit.com,Glossy Material Surface v2,gravel,warehouse,""pbr, gravel, material, realistic, surface"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0577,blenderkit.com,Aged Material Surface v2,leather,garage,""pbr, leather, realistic, surface, tileable"",""albedo,normal,roughness,ao,displacement"",2k,1,1,,yes"
"bk_0578,blenderkit.com,Rusty Granite Slab v9,stone,workshop,""cliff, natural, rock, stone, boulder"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0579,blenderkit.com,Glossy Material Surface v9,sand,floor,""material, sand, pbr, tileable, surface"",""albedo,normal,roughness,ao,displacement"",8k,0,1,,yes"
"bk_0580,blenderkit.com,Rough Lime Plaster v9,plaster,machinery,""stucco, wall, plaster, white, matte"",""albedo,normal,metallic,roughness,ao"",2k,0,1,,yes"
"bk_0581,blenderkit.com,Rough Material Surface v4,glass,facade,""pbr, material, tileable, glass, realistic"",""albedo,normal,glossiness,ao"",8k,1,1,,yes"
"bk_0582,blenderkit.com,Rusty Material Surface v3,gravel,bathroom,""realistic, surface, material, pbr, tileable"",""albedo,normal,roughness"",2k,1,1,,yes"
"bk_0583,blenderkit.com,Dusty Mosaic Tiles v4,tile,factory,""kitchen, bathroom, clean, pattern, ceramic"",""albedo,normal,metallic,roughness,ao"",4k,1,1,,yes"
"bk_0584,blenderkit.com,Matte Canvas Cloth v1,fabric,old_building,""weave, soft, textile, pattern, fabric"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0585,blenderkit.com,Industrial Asphalt Road v7,asphalt,interior,""dark, urban, outdoor, rough, asphalt"",""albedo,normal,roughness"",4k,1,1,,yes"
"bk_0586,blenderkit.com,Dusty Material Surface v1,gravel,factory,""surface, realistic, tileable, material, pbr"",""albedo,normal,roughness,ao,displacement"",2k,1,1,,yes"
"bk_0587,blenderkit.com,Glossy Material Surface v1,ground,warehouse,""tileable, ground, realistic, material, surface"",""albedo,normal,roughness"",4k,1,1,,yes"
"bk_0588,blenderkit.com,Aged Polished Concrete v5,concrete,facade,""modern, grey, cement, porous, rough"",""albedo,normal,roughness,ao,displacement"",4k,1,1,,yes"
"bk_0589,blenderkit.com,Industrial Microcement v4,plaster,kitchen,""stucco, plaster, white, wall, microtexture"",""albedo,normal,roughness,ao,displacement"",4k,0,1,,yes"
"bk_0590,blenderkit.com,Aged Stone Blocks v1,stone,interior,""natural, cliff, boulder, rough, rock"",""albedo,normal,roughness"",2k,0,1,,yes"
"bk_0591,blenderkit.com,Rough Material Surface v6,sand,sci-fi,""material, sand, tileable, pbr, surface"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0592,blenderkit.com,Rough Wool Textile v8,fabric,machinery,""fabric, soft, weave, cloth, textile"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
"bk_0593,blenderkit.com,Rough Iron Sheet v4,metal,floor,""scratched, grunge, industrial, rust, metal"",""albedo,normal,glossiness,ao"",8k,1,1,,yes"
"bk_0594,blenderkit.com,Glossy Asphalt Road v2,asphalt,machinery,""outdoor, road, asphalt, urban, dark"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0595,blenderkit.com,Clean Polished Concrete v1,concrete,factory,""concrete, cement, grey, rough, porous"",""albedo,normal,roughness"",4k,0,1,,yes"
"bk_0596,blenderkit.com,Clean Terrazzo Tile v7,tile,warehouse,""pattern, ceramic, tile, kitchen, clean"",""albedo,normal,glossiness,ao"",4k,1,1,,yes"
"bk_0597,blenderkit.com,Glossy Microcement v5,plaster,workshop,""plaster, wall, microtexture, white, stucco"",""albedo,normal,metallic,roughness,ao"",8k,1,1,,yes"
"bk_0598,blenderkit.com,Glossy Cement Surface v9,concrete,interior,""rough, porous, cement, concrete, grey"",""albedo,normal,glossiness,ao"",4k,0,1,,yes"
"bk_0599,blenderkit.com,Polished Stucco Wall v6,plaster,machinery,""microtexture, wall, plaster, white, stucco"",""albedo,normal,roughness,ao"",4k,0,1,,yes"
"bk_0600,blenderkit.com,Dusty Mosaic Tiles v8,tile,interior,""bathroom, ceramic, kitchen, pattern, clean"",""albedo,normal,roughness,ao,displacement"",8k,1,1,,yes"
"bk_0601,blenderkit.com,Grungy Metal Grate v7,metal,exterior,""grunge, industrial, rust, scratched, panel"",""albedo,normal,metallic,roughness,ao"",8k,0,1,,yes"
"bk_0602,blenderkit.com,Industrial Timber Boards v7,wood,machinery,""grain, wood, planks, floor, brown"",""albedo,normal,roughness,ao"",8k,0,1,,yes"
